,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,OT,Attend.,game_type,game_name
1018,2016-12-17,7:00 pm,Indiana Pacers,105,Detroit Pistons,90,0,15231,regular_season,Indiana Pacers at Detroit Pistons
1015,2016-12-17,7:30 pm,Charlotte Hornets,107,Atlanta Hawks,99,0,17918,regular_season,Charlotte Hornets at Atlanta Hawks
1022,2016-12-18,4:00 pm,Sacramento Kings,79,Dallas Mavericks,99,0,19504,regular_season,Sacramento Kings at Dallas Mavericks
1023,2016-12-18,6:00 pm,Utah Jazz,82,Memphis Grizzlies,73,0,15862,regular_season,Utah Jazz at Memphis Grizzlies
1024,2016-12-18,6:00 pm,Boston Celtics,105,Miami Heat,95,0,19600,regular_season,Boston Celtics at Miami Heat
1025,2016-12-18,6:00 pm,Toronto Raptors,109,Orlando Magic,79,0,17251,regular_season,Toronto Raptors at Orlando Magic
1026,2016-12-18,6:00 pm,Brooklyn Nets,107,Philadelphia 76ers,108,0,16460,regular_season,Brooklyn Nets at Philadelphia 76ers
1027,2016-12-18,7:00 pm,New Orleans Pelicans,100,San Antonio Spurs,113,0,18615,regular_season,New Orleans Pelicans at San Antonio Spurs
1028,2016-12-18,3:30 pm,Los Angeles Clippers,110,Washington Wizards,117,0,17380,regular_season,Los Angeles Clippers at Washington Wizards
1033,2016-12-19,8:00 pm,Atlanta Hawks,110,Oklahoma City Thunder,108,0,18203,regular_season,Atlanta Hawks at Oklahoma City Thunder
1029,2016-12-19,8:00 pm,Detroit Pistons,82,Chicago Bulls,113,0,21400,regular_season,Detroit Pistons at Chicago Bulls
1031,2016-12-19,7:00 pm,Washington Wizards,105,Indiana Pacers,107,0,17686,regular_season,Washington Wizards at Indiana Pacers
1030,2016-12-19,9:00 pm,Dallas Mavericks,107,Denver Nuggets,117,0,12581,regular_season,Dallas Mavericks at Denver Nuggets
1032,2016-12-19,8:00 pm,Phoenix Suns,108,Minnesota Timberwolves,115,0,12008,regular_season,Phoenix Suns at Minnesota Timberwolves
1041,2016-12-20,7:30 pm,Indiana Pacers,111,New York Knicks,118,0,19812,regular_season,Indiana Pacers at New York Knicks
1044,2016-12-20,7:30 pm,Brooklyn Nets,104,Toronto Raptors,116,0,19800,regular_season,Brooklyn Nets at Toronto Raptors
1043,2016-12-20,10:30 pm,Portland Trail Blazers,121,Sacramento Kings,126,0,17608,regular_season,Portland Trail Blazers at Sacramento Kings
1040,2016-12-20,8:00 pm,Cleveland Cavaliers,114,Milwaukee Bucks,108,1,17053,regular_season,Cleveland Cavaliers at Milwaukee Bucks
1042,2016-12-20,7:00 pm,New Orleans Pelicans,108,Philadelphia 76ers,93,0,16322,regular_season,New Orleans Pelicans at Philadelphia 76ers
1038,2016-12-20,8:00 pm,Boston Celtics,112,Memphis Grizzlies,109,1,16519,regular_season,Boston Celtics at Memphis Grizzlies
1034,2016-12-20,7:00 pm,Los Angeles Lakers,113,Charlotte Hornets,117,0,19093,regular_season,Los Angeles Lakers at Charlotte Hornets
1037,2016-12-20,10:30 pm,Denver Nuggets,102,Los Angeles Clippers,119,0,19060,regular_season,Denver Nuggets at Los Angeles Clippers
1036,2016-12-20,8:00 pm,San Antonio Spurs,102,Houston Rockets,100,0,18055,regular_season,San Antonio Spurs at Houston Rockets
1035,2016-12-20,10:30 pm,Utah Jazz,74,Golden State Warriors,104,0,19596,regular_season,Utah Jazz at Golden State Warriors
1039,2016-12-20,7:30 pm,Orlando Magic,136,Miami Heat,130,0,19600,regular_season,Orlando Magic at Miami Heat
1051,2016-12-21,10:00 pm,Dallas Mavericks,96,Portland Trail Blazers,95,0,19393,regular_season,Dallas Mavericks at Portland Trail Blazers
1050,2016-12-21,9:00 pm,Houston Rockets,125,Phoenix Suns,111,0,18055,regular_season,Houston Rockets at Phoenix Suns
1052,2016-12-21,9:00 pm,Sacramento Kings,94,Utah Jazz,93,0,19195,regular_season,Sacramento Kings at Utah Jazz
1048,2016-12-21,7:30 pm,Memphis Grizzlies,98,Detroit Pistons,86,0,16033,regular_season,Memphis Grizzlies at Detroit Pistons
1047,2016-12-21,7:00 pm,Milwaukee Bucks,102,Cleveland Cavaliers,113,0,20562,regular_season,Milwaukee Bucks at Cleveland Cavaliers
1046,2016-12-21,8:00 pm,Washington Wizards,107,Chicago Bulls,97,0,21358,regular_season,Washington Wizards at Chicago Bulls
1045,2016-12-21,7:30 pm,Minnesota Timberwolves,92,Atlanta Hawks,84,0,17578,regular_season,Minnesota Timberwolves at Atlanta Hawks
1049,2016-12-21,8:00 pm,Oklahoma City Thunder,121,New Orleans Pelicans,110,0,16375,regular_season,Oklahoma City Thunder at New Orleans Pelicans
1053,2016-12-22,7:30 pm,Golden State Warriors,117,Brooklyn Nets,101,0,17732,regular_season,Golden State Warriors at Brooklyn Nets
1054,2016-12-22,7:00 pm,Boston Celtics,109,Indiana Pacers,102,0,17577,regular_season,Boston Celtics at Indiana Pacers
1055,2016-12-22,10:30 pm,San Antonio Spurs,101,Los Angeles Clippers,106,0,19060,regular_season,San Antonio Spurs at Los Angeles Clippers
1056,2016-12-22,8:00 pm,Los Angeles Lakers,107,Miami Heat,115,0,19712,regular_season,Los Angeles Lakers at Miami Heat
1057,2016-12-22,7:30 pm,Orlando Magic,95,New York Knicks,106,0,19812,regular_season,Orlando Magic at New York Knicks
1071,2016-12-23,9:00 pm,Toronto Raptors,104,Utah Jazz,98,0,19911,regular_season,Toronto Raptors at Utah Jazz
1070,2016-12-23,10:00 pm,San Antonio Spurs,110,Portland Trail Blazers,90,0,19393,regular_season,San Antonio Spurs at Portland Trail Blazers
1069,2016-12-23,9:00 pm,Philadelphia 76ers,116,Phoenix Suns,123,0,16535,regular_season,Philadelphia 76ers at Phoenix Suns
1067,2016-12-23,8:00 pm,Miami Heat,87,New Orleans Pelicans,91,0,16322,regular_season,Miami Heat at New Orleans Pelicans
1066,2016-12-23,8:00 pm,Sacramento Kings,109,Minnesota Timberwolves,105,0,13288,regular_season,Sacramento Kings at Minnesota Timberwolves
1068,2016-12-23,7:00 pm,Los Angeles Lakers,90,Orlando Magic,109,0,18846,regular_season,Los Angeles Lakers at Orlando Magic
1064,2016-12-23,8:00 pm,Houston Rockets,109,Memphis Grizzlies,115,0,17454,regular_season,Houston Rockets at Memphis Grizzlies
1063,2016-12-23,10:30 pm,Dallas Mavericks,90,Los Angeles Clippers,88,0,19060,regular_season,Dallas Mavericks at Los Angeles Clippers
1062,2016-12-23,7:30 pm,Golden State Warriors,119,Detroit Pistons,113,0,21012,regular_season,Golden State Warriors at Detroit Pistons
1061,2016-12-23,9:00 pm,Atlanta Hawks,109,Denver Nuggets,108,0,13823,regular_season,Atlanta Hawks at Denver Nuggets
1060,2016-12-23,7:30 pm,Brooklyn Nets,99,Cleveland Cavaliers,119,0,20562,regular_season,Brooklyn Nets at Cleveland Cavaliers
1059,2016-12-23,7:00 pm,Chicago Bulls,91,Charlotte Hornets,103,0,19249,regular_season,Chicago Bulls at Charlotte Hornets
1058,2016-12-23,7:30 pm,Oklahoma City Thunder,117,Boston Celtics,112,0,18624,regular_season,Oklahoma City Thunder at Boston Celtics
1065,2016-12-23,8:00 pm,Washington Wizards,96,Milwaukee Bucks,123,0,15921,regular_season,Washington Wizards at Milwaukee Bucks
1076,2016-12-25,5:00 pm,Chicago Bulls,100,San Antonio Spurs,119,0,18428,regular_season,Chicago Bulls at San Antonio Spurs
1072,2016-12-25,2:30 pm,Golden State Warriors,108,Cleveland Cavaliers,109,0,20562,regular_season,Golden State Warriors at Cleveland Cavaliers
1074,2016-12-25,12:00 pm,Boston Celtics,119,New York Knicks,114,0,19812,regular_season,Boston Celtics at New York Knicks
1075,2016-12-25,8:00 pm,Minnesota Timberwolves,100,Oklahoma City Thunder,112,0,18203,regular_season,Minnesota Timberwolves at Oklahoma City Thunder
1073,2016-12-25,10:30 pm,Los Angeles Clippers,102,Los Angeles Lakers,111,0,18997,regular_season,Los Angeles Clippers at Los Angeles Lakers
1087,2016-12-26,7:00 pm,Milwaukee Bucks,102,Washington Wizards,107,0,15773,regular_season,Milwaukee Bucks at Washington Wizards
1085,2016-12-26,10:00 pm,Toronto Raptors,95,Portland Trail Blazers,91,0,19393,regular_season,Toronto Raptors at Portland Trail Blazers
1084,2016-12-26,7:00 pm,Memphis Grizzlies,102,Orlando Magic,112,0,17104,regular_season,Memphis Grizzlies at Orlando Magic
1083,2016-12-26,8:00 pm,Dallas Mavericks,104,New Orleans Pelicans,111,0,15764,regular_season,Dallas Mavericks at New Orleans Pelicans
1086,2016-12-26,10:30 pm,Philadelphia 76ers,100,Sacramento Kings,102,0,17608,regular_season,Philadelphia 76ers at Sacramento Kings
1081,2016-12-26,10:30 pm,Denver Nuggets,106,Los Angeles Clippers,102,0,19060,regular_season,Denver Nuggets at Los Angeles Clippers
1080,2016-12-26,8:00 pm,Phoenix Suns,115,Houston Rockets,131,0,18055,regular_season,Phoenix Suns at Houston Rockets
1079,2016-12-26,7:30 pm,Cleveland Cavaliers,90,Detroit Pistons,106,0,18123,regular_season,Cleveland Cavaliers at Detroit Pistons
1078,2016-12-26,8:00 pm,Indiana Pacers,85,Chicago Bulls,90,0,21922,regular_season,Indiana Pacers at Chicago Bulls
1077,2016-12-26,7:30 pm,Charlotte Hornets,118,Brooklyn Nets,120,0,17732,regular_season,Charlotte Hornets at Brooklyn Nets
1082,2016-12-26,8:00 pm,Atlanta Hawks,90,Minnesota Timberwolves,104,0,15617,regular_season,Atlanta Hawks at Minnesota Timberwolves
1088,2016-12-27,7:30 pm,Memphis Grizzlies,103,Boston Celtics,113,0,18624,regular_season,Memphis Grizzlies at Boston Celtics
1089,2016-12-27,8:30 pm,Houston Rockets,123,Dallas Mavericks,107,0,20425,regular_season,Houston Rockets at Dallas Mavericks
1090,2016-12-27,10:30 pm,Utah Jazz,102,Los Angeles Lakers,100,0,18997,regular_season,Utah Jazz at Los Angeles Lakers
1091,2016-12-27,7:30 pm,Oklahoma City Thunder,106,Miami Heat,94,0,19977,regular_season,Oklahoma City Thunder at Miami Heat
1101,2016-12-28,7:00 pm,Indiana Pacers,105,Washington Wizards,111,0,16172,regular_season,Indiana Pacers at Washington Wizards
1099,2016-12-28,10:00 pm,Sacramento Kings,89,Portland Trail Blazers,102,0,19665,regular_season,Sacramento Kings at Portland Trail Blazers
1098,2016-12-28,7:00 pm,Charlotte Hornets,120,Orlando Magic,101,0,18273,regular_season,Charlotte Hornets at Orlando Magic
1100,2016-12-28,8:30 pm,Phoenix Suns,98,San Antonio Spurs,119,0,18418,regular_season,Phoenix Suns at San Antonio Spurs
1096,2016-12-28,10:30 pm,Toronto Raptors,111,Golden State Warriors,121,0,19596,regular_season,Toronto Raptors at Golden State Warriors
1097,2016-12-28,8:00 pm,Los Angeles Clippers,98,New Orleans Pelicans,102,0,16647,regular_season,Los Angeles Clippers at New Orleans Pelicans
1092,2016-12-28,7:30 pm,New York Knicks,98,Atlanta Hawks,102,1,19066,regular_season,New York Knicks at Atlanta Hawks
1095,2016-12-28,7:30 pm,Milwaukee Bucks,119,Detroit Pistons,94,0,17222,regular_season,Milwaukee Bucks at Detroit Pistons
1094,2016-12-28,9:00 pm,Minnesota Timberwolves,103,Denver Nuggets,105,0,15093,regular_season,Minnesota Timberwolves at Denver Nuggets
1093,2016-12-28,8:00 pm,Brooklyn Nets,99,Chicago Bulls,101,0,21957,regular_season,Brooklyn Nets at Chicago Bulls
1102,2016-12-29,7:00 pm,Miami Heat,82,Charlotte Hornets,91,0,19471,regular_season,Miami Heat at Charlotte Hornets
1103,2016-12-29,8:00 pm,Boston Celtics,118,Cleveland Cavaliers,124,0,20562,regular_season,Boston Celtics at Cleveland Cavaliers
1104,2016-12-29,10:30 pm,Dallas Mavericks,101,Los Angeles Lakers,89,0,18997,regular_season,Dallas Mavericks at Los Angeles Lakers
1105,2016-12-29,8:00 pm,Oklahoma City Thunder,80,Memphis Grizzlies,114,0,18119,regular_season,Oklahoma City Thunder at Memphis Grizzlies
1106,2016-12-29,9:00 pm,Toronto Raptors,91,Phoenix Suns,99,0,18055,regular_season,Toronto Raptors at Phoenix Suns
1107,2016-12-29,9:00 pm,Philadelphia 76ers,83,Utah Jazz,100,0,19911,regular_season,Philadelphia 76ers at Utah Jazz
1117,2016-12-30,7:00 pm,Brooklyn Nets,95,Washington Wizards,118,0,16461,regular_season,Brooklyn Nets at Washington Wizards
1116,2016-12-30,8:30 pm,Portland Trail Blazers,94,San Antonio Spurs,110,0,18418,regular_season,Portland Trail Blazers at San Antonio Spurs
1115,2016-12-30,8:00 pm,New York Knicks,92,New Orleans Pelicans,104,0,18124,regular_season,New York Knicks at New Orleans Pelicans
1114,2016-12-30,8:00 pm,Milwaukee Bucks,99,Minnesota Timberwolves,116,0,17779,regular_season,Milwaukee Bucks at Minnesota Timberwolves
1113,2016-12-30,4:00 pm,Chicago Bulls,101,Indiana Pacers,111,0,17923,regular_season,Chicago Bulls at Indiana Pacers
1110,2016-12-30,9:00 pm,Philadelphia 76ers,124,Denver Nuggets,122,0,13619,regular_season,Philadelphia 76ers at Denver Nuggets
1109,2016-12-30,7:30 pm,Miami Heat,114,Boston Celtics,117,0,18624,regular_season,Miami Heat at Boston Celtics
1108,2016-12-30,8:00 pm,Detroit Pistons,98,Atlanta Hawks,105,0,19009,regular_season,Detroit Pistons at Atlanta Hawks
1112,2016-12-30,8:00 pm,Los Angeles Clippers,116,Houston Rockets,140,0,18055,regular_season,Los Angeles Clippers at Houston Rockets
1111,2016-12-30,10:30 pm,Dallas Mavericks,99,Golden State Warriors,108,0,19596,regular_season,Dallas Mavericks at Golden State Warriors
1118,2016-12-31,7:00 pm,Milwaukee Bucks,116,Chicago Bulls,96,0,21838,regular_season,Milwaukee Bucks at Chicago Bulls
1119,2016-12-31,7:00 pm,Cleveland Cavaliers,121,Charlotte Hornets,109,0,19519,regular_season,Cleveland Cavaliers at Charlotte Hornets
1120,2016-12-31,8:00 pm,New York Knicks,122,Houston Rockets,129,0,18055,regular_season,New York Knicks at Houston Rockets
1121,2016-12-31,8:00 pm,Los Angeles Clippers,88,Oklahoma City Thunder,114,0,18203,regular_season,Los Angeles Clippers at Oklahoma City Thunder
1122,2016-12-31,5:00 pm,Memphis Grizzlies,112,Sacramento Kings,98,0,17608,regular_season,Memphis Grizzlies at Sacramento Kings
1123,2016-12-31,8:00 pm,Phoenix Suns,86,Utah Jazz,91,0,19911,regular_season,Phoenix Suns at Utah Jazz
0,2017-01-01,6:00 pm,San Antonio Spurs,112,Atlanta Hawks,114,1,18088,regular_season,San Antonio Spurs at Atlanta Hawks
1,2017-01-01,6:00 pm,Orlando Magic,104,Indiana Pacers,117,0,17530,regular_season,Orlando Magic at Indiana Pacers
2,2017-01-01,9:30 pm,Toronto Raptors,123,Los Angeles Lakers,114,0,18997,regular_season,Toronto Raptors at Los Angeles Lakers
3,2017-01-01,6:00 pm,Detroit Pistons,107,Miami Heat,98,0,19844,regular_season,Detroit Pistons at Miami Heat
4,2017-01-01,7:00 pm,Portland Trail Blazers,95,Minnesota Timberwolves,89,0,15804,regular_season,Portland Trail Blazers at Minnesota Timberwolves
11,2017-01-02,7:00 pm,Oklahoma City Thunder,94,Milwaukee Bucks,98,0,17423,regular_season,Oklahoma City Thunder at Milwaukee Bucks
12,2017-01-02,7:30 pm,Orlando Magic,115,New York Knicks,103,0,19812,regular_season,Orlando Magic at New York Knicks
9,2017-01-02,8:00 pm,Washington Wizards,91,Houston Rockets,101,0,16569,regular_season,Washington Wizards at Houston Rockets
8,2017-01-02,10:30 pm,Denver Nuggets,119,Golden State Warriors,127,0,19596,regular_season,Denver Nuggets at Golden State Warriors
10,2017-01-02,10:30 pm,Phoenix Suns,98,Los Angeles Clippers,109,0,19060,regular_season,Phoenix Suns at Los Angeles Clippers
6,2017-01-02,8:00 pm,Charlotte Hornets,111,Chicago Bulls,118,0,21612,regular_season,Charlotte Hornets at Chicago Bulls
5,2017-01-02,7:30 pm,Utah Jazz,101,Brooklyn Nets,89,0,15634,regular_season,Utah Jazz at Brooklyn Nets
7,2017-01-02,7:00 pm,New Orleans Pelicans,82,Cleveland Cavaliers,90,0,20562,regular_season,New Orleans Pelicans at Cleveland Cavaliers
19,2017-01-03,9:00 pm,Miami Heat,90,Phoenix Suns,99,0,16772,regular_season,Miami Heat at Phoenix Suns
13,2017-01-03,7:30 pm,Utah Jazz,104,Boston Celtics,115,0,18624,regular_season,Utah Jazz at Boston Celtics
14,2017-01-03,8:30 pm,Washington Wizards,105,Dallas Mavericks,113,0,19318,regular_season,Washington Wizards at Dallas Mavericks
15,2017-01-03,9:00 pm,Sacramento Kings,120,Denver Nuggets,113,0,11018,regular_season,Sacramento Kings at Denver Nuggets
16,2017-01-03,7:30 pm,Indiana Pacers,121,Detroit Pistons,116,0,13435,regular_season,Indiana Pacers at Detroit Pistons
17,2017-01-03,10:30 pm,Memphis Grizzlies,102,Los Angeles Lakers,116,0,18997,regular_season,Memphis Grizzlies at Los Angeles Lakers
18,2017-01-03,7:00 pm,Minnesota Timberwolves,91,Philadelphia 76ers,93,0,17124,regular_season,Minnesota Timberwolves at Philadelphia 76ers
20,2017-01-03,8:30 pm,Toronto Raptors,82,San Antonio Spurs,110,0,18418,regular_season,Toronto Raptors at San Antonio Spurs
27,2017-01-04,10:30 pm,Miami Heat,107,Sacramento Kings,102,0,17608,regular_season,Miami Heat at Sacramento Kings
26,2017-01-04,7:00 pm,Atlanta Hawks,111,Orlando Magic,92,0,18846,regular_season,Atlanta Hawks at Orlando Magic
25,2017-01-04,7:30 pm,Milwaukee Bucks,105,New York Knicks,104,0,19812,regular_season,Milwaukee Bucks at New York Knicks
24,2017-01-04,10:30 pm,Memphis Grizzlies,106,Los Angeles Clippers,115,0,19060,regular_season,Memphis Grizzlies at Los Angeles Clippers
23,2017-01-04,10:30 pm,Portland Trail Blazers,117,Golden State Warriors,125,0,19596,regular_season,Portland Trail Blazers at Golden State Warriors
22,2017-01-04,8:00 pm,Chicago Bulls,106,Cleveland Cavaliers,94,0,20562,regular_season,Chicago Bulls at Cleveland Cavaliers
21,2017-01-04,7:00 pm,Oklahoma City Thunder,112,Charlotte Hornets,123,0,18418,regular_season,Oklahoma City Thunder at Charlotte Hornets
34,2017-01-05,10:30 pm,Los Angeles Lakers,109,Portland Trail Blazers,118,0,19403,regular_season,Los Angeles Lakers at Portland Trail Blazers
33,2017-01-05,8:00 pm,Atlanta Hawks,99,New Orleans Pelicans,94,0,15003,regular_season,Atlanta Hawks at New Orleans Pelicans
32,2017-01-05,7:00 pm,Brooklyn Nets,109,Indiana Pacers,121,0,16421,regular_season,Brooklyn Nets at Indiana Pacers
31,2017-01-05,8:00 pm,Oklahoma City Thunder,116,Houston Rockets,118,0,18055,regular_season,Oklahoma City Thunder at Houston Rockets
35,2017-01-05,7:30 pm,Utah Jazz,93,Toronto Raptors,101,0,19800,regular_season,Utah Jazz at Toronto Raptors
29,2017-01-05,9:00 pm,San Antonio Spurs,127,Denver Nuggets,99,0,14391,regular_season,San Antonio Spurs at Denver Nuggets
28,2017-01-05,8:30 pm,Phoenix Suns,102,Dallas Mavericks,95,0,19570,regular_season,Phoenix Suns at Dallas Mavericks
30,2017-01-05,7:30 pm,Charlotte Hornets,114,Detroit Pistons,115,0,13723,regular_season,Charlotte Hornets at Detroit Pistons
36,2017-01-06,7:30 pm,Philadelphia 76ers,106,Boston Celtics,110,0,18624,regular_season,Philadelphia 76ers at Boston Celtics
37,2017-01-06,7:30 pm,Cleveland Cavaliers,116,Brooklyn Nets,108,0,17732,regular_season,Cleveland Cavaliers at Brooklyn Nets
38,2017-01-06,10:30 pm,Memphis Grizzlies,128,Golden State Warriors,119,1,19596,regular_season,Memphis Grizzlies at Golden State Warriors
39,2017-01-06,10:30 pm,Miami Heat,100,Los Angeles Lakers,127,0,18997,regular_season,Miami Heat at Los Angeles Lakers
40,2017-01-06,8:00 pm,New York Knicks,116,Milwaukee Bucks,111,0,18717,regular_season,New York Knicks at Milwaukee Bucks
41,2017-01-06,7:00 pm,Houston Rockets,100,Orlando Magic,93,0,19272,regular_season,Houston Rockets at Orlando Magic
42,2017-01-06,10:30 pm,Los Angeles Clippers,106,Sacramento Kings,98,0,17608,regular_season,Los Angeles Clippers at Sacramento Kings
43,2017-01-06,7:00 pm,Minnesota Timberwolves,105,Washington Wizards,112,0,18686,regular_season,Minnesota Timberwolves at Washington Wizards
50,2017-01-07,8:30 pm,Charlotte Hornets,85,San Antonio Spurs,102,0,18418,regular_season,Charlotte Hornets at San Antonio Spurs
48,2017-01-07,8:00 pm,Utah Jazz,94,Minnesota Timberwolves,92,0,13945,regular_season,Utah Jazz at Minnesota Timberwolves
49,2017-01-07,8:00 pm,Denver Nuggets,106,Oklahoma City Thunder,121,0,18203,regular_season,Denver Nuggets at Oklahoma City Thunder
47,2017-01-07,7:00 pm,New York Knicks,109,Indiana Pacers,123,0,17367,regular_season,New York Knicks at Indiana Pacers
46,2017-01-07,8:30 pm,Atlanta Hawks,97,Dallas Mavericks,82,0,19655,regular_season,Atlanta Hawks at Dallas Mavericks
45,2017-01-07,8:00 pm,Toronto Raptors,118,Chicago Bulls,123,1,21195,regular_season,Toronto Raptors at Chicago Bulls
44,2017-01-07,7:30 pm,New Orleans Pelicans,108,Boston Celtics,117,0,18624,regular_season,New Orleans Pelicans at Boston Celtics
56,2017-01-08,8:30 pm,Cleveland Cavaliers,120,Phoenix Suns,116,0,18055,regular_season,Cleveland Cavaliers at Phoenix Suns
58,2017-01-08,9:00 pm,Golden State Warriors,117,Sacramento Kings,106,0,17608,regular_season,Golden State Warriors at Sacramento Kings
59,2017-01-08,6:00 pm,Houston Rockets,129,Toronto Raptors,122,0,19800,regular_season,Houston Rockets at Toronto Raptors
55,2017-01-08,2:00 pm,Washington Wizards,107,Milwaukee Bucks,101,0,15311,regular_season,Washington Wizards at Milwaukee Bucks
57,2017-01-08,9:00 pm,Detroit Pistons,125,Portland Trail Blazers,124,0,13506,regular_season,Detroit Pistons at Portland Trail Blazers
53,2017-01-08,9:30 pm,Orlando Magic,95,Los Angeles Lakers,111,0,18997,regular_season,Orlando Magic at Los Angeles Lakers
51,2017-01-08,12:00 pm,Philadelphia 76ers,105,Brooklyn Nets,95,0,16123,regular_season,Philadelphia 76ers at Brooklyn Nets
54,2017-01-08,8:00 pm,Utah Jazz,79,Memphis Grizzlies,88,0,16112,regular_season,Utah Jazz at Memphis Grizzlies
52,2017-01-08,3:30 pm,Miami Heat,86,Los Angeles Clippers,98,0,19060,regular_season,Miami Heat at Los Angeles Clippers
60,2017-01-09,8:00 pm,Oklahoma City Thunder,109,Chicago Bulls,94,0,21923,regular_season,Oklahoma City Thunder at Chicago Bulls
61,2017-01-09,8:00 pm,Dallas Mavericks,92,Minnesota Timberwolves,101,0,9625,regular_season,Dallas Mavericks at Minnesota Timberwolves
62,2017-01-09,7:30 pm,New Orleans Pelicans,110,New York Knicks,96,0,19812,regular_season,New Orleans Pelicans at New York Knicks
63,2017-01-10,7:30 pm,Atlanta Hawks,117,Brooklyn Nets,97,0,13279,regular_season,Atlanta Hawks at Brooklyn Nets
65,2017-01-10,8:00 pm,Charlotte Hornets,114,Houston Rockets,121,0,16196,regular_season,Charlotte Hornets at Houston Rockets
66,2017-01-10,10:30 pm,Portland Trail Blazers,108,Los Angeles Lakers,87,0,18483,regular_season,Portland Trail Blazers at Los Angeles Lakers
67,2017-01-10,10:30 pm,Detroit Pistons,94,Sacramento Kings,100,0,17608,regular_season,Detroit Pistons at Sacramento Kings
68,2017-01-10,8:30 pm,Milwaukee Bucks,109,San Antonio Spurs,107,0,18418,regular_season,Milwaukee Bucks at San Antonio Spurs
69,2017-01-10,7:30 pm,Boston Celtics,106,Toronto Raptors,114,0,19800,regular_season,Boston Celtics at Toronto Raptors
70,2017-01-10,9:00 pm,Cleveland Cavaliers,92,Utah Jazz,100,0,19911,regular_season,Cleveland Cavaliers at Utah Jazz
71,2017-01-10,7:00 pm,Chicago Bulls,99,Washington Wizards,101,0,14361,regular_season,Chicago Bulls at Washington Wizards
64,2017-01-10,10:30 pm,Miami Heat,95,Golden State Warriors,107,0,19596,regular_season,Miami Heat at Golden State Warriors
76,2017-01-11,7:00 pm,New York Knicks,97,Philadelphia 76ers,98,0,18755,regular_season,New York Knicks at Philadelphia 76ers
75,2017-01-11,8:00 pm,Memphis Grizzlies,95,Oklahoma City Thunder,103,0,18203,regular_season,Memphis Grizzlies at Oklahoma City Thunder
77,2017-01-11,10:30 pm,Cleveland Cavaliers,86,Portland Trail Blazers,102,0,19393,regular_season,Cleveland Cavaliers at Portland Trail Blazers
74,2017-01-11,8:00 pm,Houston Rockets,105,Minnesota Timberwolves,119,0,13858,regular_season,Houston Rockets at Minnesota Timberwolves
72,2017-01-11,8:00 pm,Washington Wizards,108,Boston Celtics,117,0,18624,regular_season,Washington Wizards at Boston Celtics
73,2017-01-11,10:30 pm,Orlando Magic,96,Los Angeles Clippers,105,0,19060,regular_season,Orlando Magic at Los Angeles Clippers
78,2017-01-12,7:30 pm,New Orleans Pelicans,104,Brooklyn Nets,95,0,14352,regular_season,New Orleans Pelicans at Brooklyn Nets
79,2017-01-12,3:00 pm,Indiana Pacers,112,Denver Nuggets,140,0,18689,regular_season,Indiana Pacers at Denver Nuggets
80,2017-01-12,10:30 pm,Detroit Pistons,107,Golden State Warriors,127,0,19596,regular_season,Detroit Pistons at Golden State Warriors
81,2017-01-12,8:00 pm,Chicago Bulls,89,New York Knicks,104,0,19812,regular_season,Chicago Bulls at New York Knicks
82,2017-01-12,10:00 pm,Dallas Mavericks,113,Phoenix Suns,108,0,19874,regular_season,Dallas Mavericks at Phoenix Suns
83,2017-01-12,8:30 pm,Los Angeles Lakers,94,San Antonio Spurs,134,0,18418,regular_season,Los Angeles Lakers at San Antonio Spurs
91,2017-01-13,7:30 pm,Brooklyn Nets,113,Toronto Raptors,132,0,19800,regular_season,Brooklyn Nets at Toronto Raptors
90,2017-01-13,10:30 pm,Cleveland Cavaliers,120,Sacramento Kings,108,0,17608,regular_season,Cleveland Cavaliers at Sacramento Kings
89,2017-01-13,10:00 pm,Orlando Magic,115,Portland Trail Blazers,109,0,19344,regular_season,Orlando Magic at Portland Trail Blazers
88,2017-01-13,7:00 pm,Charlotte Hornets,93,Philadelphia 76ers,102,0,18215,regular_season,Charlotte Hornets at Philadelphia 76ers
84,2017-01-13,8:00 pm,Boston Celtics,103,Atlanta Hawks,101,0,18216,regular_season,Boston Celtics at Atlanta Hawks
86,2017-01-13,8:00 pm,Miami Heat,108,Milwaukee Bucks,116,0,17483,regular_season,Miami Heat at Milwaukee Bucks
85,2017-01-13,8:00 pm,Memphis Grizzlies,110,Houston Rockets,105,0,18055,regular_season,Memphis Grizzlies at Houston Rockets
92,2017-01-13,10:30 pm,Detroit Pistons,77,Utah Jazz,110,0,19911,regular_season,Detroit Pistons at Utah Jazz
87,2017-01-13,8:00 pm,Oklahoma City Thunder,86,Minnesota Timberwolves,96,0,16644,regular_season,Oklahoma City Thunder at Minnesota Timberwolves
96,2017-01-14,9:00 pm,Orlando Magic,107,Utah Jazz,114,0,19911,regular_season,Orlando Magic at Utah Jazz
95,2017-01-14,6:00 pm,San Antonio Spurs,105,Phoenix Suns,108,0,20532,regular_season,San Antonio Spurs at Phoenix Suns
97,2017-01-14,8:00 pm,Philadelphia 76ers,93,Washington Wizards,109,0,17880,regular_season,Philadelphia 76ers at Washington Wizards
93,2017-01-14,5:00 pm,New Orleans Pelicans,99,Chicago Bulls,107,0,21916,regular_season,New Orleans Pelicans at Chicago Bulls
