,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,OT,Attend.,game_type,game_name
540,2017-12-13,8:00 pm,Utah Jazz,100,Chicago Bulls,103,0,18102,regular_season,Utah Jazz at Chicago Bulls
541,2017-12-13,9:30 pm,Charlotte Hornets,96,Houston Rockets,108,0,16509,regular_season,Charlotte Hornets at Houston Rockets
542,2017-12-13,7:00 pm,Oklahoma City Thunder,100,Indiana Pacers,95,0,17923,regular_season,Oklahoma City Thunder at Indiana Pacers
543,2017-12-13,7:30 pm,Portland Trail Blazers,102,Miami Heat,95,0,19600,regular_season,Portland Trail Blazers at Miami Heat
544,2017-12-13,8:00 pm,Milwaukee Bucks,108,New Orleans Pelicans,115,0,16863,regular_season,Milwaukee Bucks at New Orleans Pelicans
545,2017-12-13,7:00 pm,Los Angeles Clippers,106,Orlando Magic,95,0,16011,regular_season,Los Angeles Clippers at Orlando Magic
546,2017-12-13,9:00 pm,Toronto Raptors,115,Phoenix Suns,109,0,15517,regular_season,Toronto Raptors at Phoenix Suns
550,2017-12-14,8:00 pm,Los Angeles Lakers,112,Cleveland Cavaliers,121,0,20562,regular_season,Los Angeles Lakers at Cleveland Cavaliers
549,2017-12-14,7:30 pm,New York Knicks,111,Brooklyn Nets,104,0,17732,regular_season,New York Knicks at Brooklyn Nets
552,2017-12-14,8:00 pm,Sacramento Kings,96,Minnesota Timberwolves,119,0,11126,regular_season,Sacramento Kings at Minnesota Timberwolves
551,2017-12-14,10:30 pm,Dallas Mavericks,97,Golden State Warriors,112,0,19596,regular_season,Dallas Mavericks at Golden State Warriors
548,2017-12-14,7:30 pm,Detroit Pistons,105,Atlanta Hawks,91,0,13548,regular_season,Detroit Pistons at Atlanta Hawks
553,2017-12-15,7:30 pm,Utah Jazz,107,Boston Celtics,95,0,18624,regular_season,Utah Jazz at Boston Celtics
555,2017-12-15,9:00 pm,New Orleans Pelicans,111,Denver Nuggets,117,1,17584,regular_season,New Orleans Pelicans at Denver Nuggets
556,2017-12-15,9:30 pm,San Antonio Spurs,109,Houston Rockets,124,0,18055,regular_season,San Antonio Spurs at Houston Rockets
557,2017-12-15,7:00 pm,Detroit Pistons,104,Indiana Pacers,98,0,14687,regular_season,Detroit Pistons at Indiana Pacers
558,2017-12-15,8:00 pm,Atlanta Hawks,94,Memphis Grizzlies,96,0,15803,regular_season,Atlanta Hawks at Memphis Grizzlies
559,2017-12-15,8:00 pm,Chicago Bulls,115,Milwaukee Bucks,109,0,16921,regular_season,Chicago Bulls at Milwaukee Bucks
560,2017-12-15,7:00 pm,Portland Trail Blazers,95,Orlando Magic,88,0,16963,regular_season,Portland Trail Blazers at Orlando Magic
561,2017-12-15,7:00 pm,Oklahoma City Thunder,119,Philadelphia 76ers,117,0,20612,regular_season,Oklahoma City Thunder at Philadelphia 76ers
562,2017-12-15,7:30 pm,Brooklyn Nets,87,Toronto Raptors,120,0,19800,regular_season,Brooklyn Nets at Toronto Raptors
563,2017-12-15,7:00 pm,Los Angeles Clippers,91,Washington Wizards,100,0,15442,regular_season,Los Angeles Clippers at Washington Wizards
554,2017-12-15,7:00 pm,Miami Heat,104,Charlotte Hornets,98,0,15565,regular_season,Miami Heat at Charlotte Hornets
569,2017-12-16,8:00 pm,Phoenix Suns,108,Minnesota Timberwolves,106,0,18109,regular_season,Phoenix Suns at Minnesota Timberwolves
571,2017-12-16,8:30 pm,Dallas Mavericks,96,San Antonio Spurs,98,0,18418,regular_season,Dallas Mavericks at San Antonio Spurs
570,2017-12-16,7:30 pm,Oklahoma City Thunder,96,New York Knicks,111,0,19812,regular_season,Oklahoma City Thunder at New York Knicks
568,2017-12-16,8:00 pm,Los Angeles Clippers,85,Miami Heat,90,0,19600,regular_season,Los Angeles Clippers at Miami Heat
566,2017-12-16,8:00 pm,Milwaukee Bucks,111,Houston Rockets,115,0,18055,regular_season,Milwaukee Bucks at Houston Rockets
565,2017-12-16,7:30 pm,Utah Jazz,100,Cleveland Cavaliers,109,0,20562,regular_season,Utah Jazz at Cleveland Cavaliers
564,2017-12-16,7:00 pm,Portland Trail Blazers,93,Charlotte Hornets,91,0,16687,regular_season,Portland Trail Blazers at Charlotte Hornets
567,2017-12-16,9:00 pm,Boston Celtics,102,Memphis Grizzlies,93,0,17794,regular_season,Boston Celtics at Memphis Grizzlies
572,2017-12-17,6:00 pm,Indiana Pacers,109,Brooklyn Nets,97,0,13934,regular_season,Indiana Pacers at Brooklyn Nets
573,2017-12-17,4:00 pm,Orlando Magic,110,Detroit Pistons,114,0,16312,regular_season,Orlando Magic at Detroit Pistons
574,2017-12-17,3:30 pm,Sacramento Kings,93,Toronto Raptors,108,0,19800,regular_season,Sacramento Kings at Toronto Raptors
575,2017-12-17,6:00 pm,Cleveland Cavaliers,106,Washington Wizards,99,0,20356,regular_season,Cleveland Cavaliers at Washington Wizards
580,2017-12-18,8:00 pm,Utah Jazz,99,Houston Rockets,120,0,18055,regular_season,Utah Jazz at Houston Rockets
581,2017-12-18,7:00 pm,Boston Celtics,112,Indiana Pacers,111,0,16055,regular_season,Boston Celtics at Indiana Pacers
585,2017-12-18,8:30 pm,Los Angeles Clippers,91,San Antonio Spurs,109,0,18418,regular_season,Los Angeles Clippers at San Antonio Spurs
579,2017-12-18,8:30 pm,Phoenix Suns,97,Dallas Mavericks,91,0,19245,regular_season,Phoenix Suns at Dallas Mavericks
583,2017-12-18,8:00 pm,Portland Trail Blazers,107,Minnesota Timberwolves,108,0,14187,regular_season,Portland Trail Blazers at Minnesota Timberwolves
577,2017-12-18,8:00 pm,Philadelphia 76ers,115,Chicago Bulls,117,0,20796,regular_season,Philadelphia 76ers at Chicago Bulls
576,2017-12-18,7:30 pm,Miami Heat,104,Atlanta Hawks,110,0,14227,regular_season,Miami Heat at Atlanta Hawks
584,2017-12-18,8:00 pm,Denver Nuggets,94,Oklahoma City Thunder,95,0,18203,regular_season,Denver Nuggets at Oklahoma City Thunder
578,2017-12-18,7:00 pm,New York Knicks,91,Charlotte Hornets,109,0,15386,regular_season,New York Knicks at Charlotte Hornets
582,2017-12-18,10:30 pm,Golden State Warriors,116,Los Angeles Lakers,114,1,18997,regular_season,Golden State Warriors at Los Angeles Lakers
588,2017-12-19,7:00 pm,New Orleans Pelicans,106,Washington Wizards,116,0,16529,regular_season,New Orleans Pelicans at Washington Wizards
586,2017-12-19,8:00 pm,Cleveland Cavaliers,116,Milwaukee Bucks,119,0,18717,regular_season,Cleveland Cavaliers at Milwaukee Bucks
587,2017-12-19,7:00 pm,Sacramento Kings,101,Philadelphia 76ers,95,0,20558,regular_season,Sacramento Kings at Philadelphia 76ers
589,2017-12-20,7:30 pm,Indiana Pacers,105,Atlanta Hawks,95,0,14830,regular_season,Indiana Pacers at Atlanta Hawks
600,2017-12-20,10:00 pm,San Antonio Spurs,93,Portland Trail Blazers,91,0,19393,regular_season,San Antonio Spurs at Portland Trail Blazers
598,2017-12-20,10:30 pm,Phoenix Suns,95,Los Angeles Clippers,108,0,17151,regular_season,Phoenix Suns at Los Angeles Clippers
597,2017-12-20,8:00 pm,Los Angeles Lakers,122,Houston Rockets,116,0,18055,regular_season,Los Angeles Lakers at Houston Rockets
596,2017-12-20,10:30 pm,Memphis Grizzlies,84,Golden State Warriors,97,0,19596,regular_season,Memphis Grizzlies at Golden State Warriors
599,2017-12-20,8:00 pm,Utah Jazz,79,Oklahoma City Thunder,107,0,18203,regular_season,Utah Jazz at Oklahoma City Thunder
594,2017-12-20,8:30 pm,Detroit Pistons,93,Dallas Mavericks,110,0,19580,regular_season,Detroit Pistons at Dallas Mavericks
593,2017-12-20,7:00 pm,Toronto Raptors,129,Charlotte Hornets,111,0,15023,regular_season,Toronto Raptors at Charlotte Hornets
592,2017-12-20,8:00 pm,Orlando Magic,94,Chicago Bulls,112,0,20285,regular_season,Orlando Magic at Chicago Bulls
591,2017-12-20,7:30 pm,Sacramento Kings,104,Brooklyn Nets,99,0,13179,regular_season,Sacramento Kings at Brooklyn Nets
590,2017-12-20,7:30 pm,Miami Heat,90,Boston Celtics,89,0,18624,regular_season,Miami Heat at Boston Celtics
595,2017-12-20,9:00 pm,Minnesota Timberwolves,112,Denver Nuggets,104,0,17002,regular_season,Minnesota Timberwolves at Denver Nuggets
601,2017-12-21,7:00 pm,Chicago Bulls,112,Cleveland Cavaliers,115,0,20562,regular_season,Chicago Bulls at Cleveland Cavaliers
602,2017-12-21,8:00 pm,Boston Celtics,93,New York Knicks,102,0,19812,regular_season,Boston Celtics at New York Knicks
603,2017-12-21,7:00 pm,Toronto Raptors,114,Philadelphia 76ers,109,0,20680,regular_season,Toronto Raptors at Philadelphia 76ers
604,2017-12-21,9:00 pm,Memphis Grizzlies,95,Phoenix Suns,97,0,16339,regular_season,Memphis Grizzlies at Phoenix Suns
605,2017-12-21,10:30 pm,San Antonio Spurs,89,Utah Jazz,100,0,18306,regular_season,San Antonio Spurs at Utah Jazz
613,2017-12-22,7:00 pm,New Orleans Pelicans,111,Orlando Magic,97,0,18846,regular_season,New Orleans Pelicans at Orlando Magic
614,2017-12-22,10:00 pm,Denver Nuggets,102,Portland Trail Blazers,85,0,19473,regular_season,Denver Nuggets at Portland Trail Blazers
612,2017-12-22,8:00 pm,Atlanta Hawks,117,Oklahoma City Thunder,120,0,18203,regular_season,Atlanta Hawks at Oklahoma City Thunder
607,2017-12-22,7:00 pm,New York Knicks,101,Detroit Pistons,104,0,16922,regular_season,New York Knicks at Detroit Pistons
610,2017-12-22,8:00 pm,Dallas Mavericks,101,Miami Heat,113,0,19600,regular_season,Dallas Mavericks at Miami Heat
609,2017-12-22,8:00 pm,Los Angeles Clippers,128,Houston Rockets,118,0,18055,regular_season,Los Angeles Clippers at Houston Rockets
606,2017-12-22,7:30 pm,Washington Wizards,84,Brooklyn Nets,119,0,15589,regular_season,Washington Wizards at Brooklyn Nets
611,2017-12-22,8:00 pm,Charlotte Hornets,104,Milwaukee Bucks,109,0,17018,regular_season,Charlotte Hornets at Milwaukee Bucks
608,2017-12-22,10:30 pm,Los Angeles Lakers,106,Golden State Warriors,113,0,19596,regular_season,Los Angeles Lakers at Golden State Warriors
627,2017-12-23,7:00 pm,Orlando Magic,103,Washington Wizards,130,0,17218,regular_season,Orlando Magic at Washington Wizards
626,2017-12-23,8:00 pm,Oklahoma City Thunder,103,Utah Jazz,89,0,18306,regular_season,Oklahoma City Thunder at Utah Jazz
625,2017-12-23,5:00 pm,Philadelphia 76ers,86,Toronto Raptors,102,0,19800,regular_season,Philadelphia 76ers at Toronto Raptors
624,2017-12-23,10:00 pm,San Antonio Spurs,108,Sacramento Kings,99,0,17583,regular_season,San Antonio Spurs at Sacramento Kings
623,2017-12-23,9:00 pm,Minnesota Timberwolves,115,Phoenix Suns,106,0,16482,regular_season,Minnesota Timberwolves at Phoenix Suns
621,2017-12-23,8:00 pm,Los Angeles Clippers,112,Memphis Grizzlies,115,0,16844,regular_season,Los Angeles Clippers at Memphis Grizzlies
620,2017-12-23,9:30 pm,Portland Trail Blazers,95,Los Angeles Lakers,92,0,18997,regular_season,Portland Trail Blazers at Los Angeles Lakers
619,2017-12-23,7:00 pm,Brooklyn Nets,119,Indiana Pacers,123,1,17107,regular_season,Brooklyn Nets at Indiana Pacers
618,2017-12-23,8:30 pm,Denver Nuggets,96,Golden State Warriors,81,0,19596,regular_season,Denver Nuggets at Golden State Warriors
617,2017-12-23,7:00 pm,Milwaukee Bucks,106,Charlotte Hornets,111,0,18363,regular_season,Milwaukee Bucks at Charlotte Hornets
615,2017-12-23,7:30 pm,Dallas Mavericks,107,Atlanta Hawks,112,0,13402,regular_season,Dallas Mavericks at Atlanta Hawks
622,2017-12-23,8:00 pm,New Orleans Pelicans,109,Miami Heat,94,0,19600,regular_season,New Orleans Pelicans at Miami Heat
616,2017-12-23,7:30 pm,Chicago Bulls,92,Boston Celtics,117,0,18624,regular_season,Chicago Bulls at Boston Celtics
628,2017-12-25,5:30 pm,Washington Wizards,111,Boston Celtics,103,0,18624,regular_season,Washington Wizards at Boston Celtics
629,2017-12-25,3:00 pm,Cleveland Cavaliers,92,Golden State Warriors,99,0,19596,regular_season,Cleveland Cavaliers at Golden State Warriors
630,2017-12-25,10:30 pm,Minnesota Timberwolves,121,Los Angeles Lakers,104,0,18997,regular_season,Minnesota Timberwolves at Los Angeles Lakers
631,2017-12-25,12:00 pm,Philadelphia 76ers,105,New York Knicks,98,0,19812,regular_season,Philadelphia 76ers at New York Knicks
632,2017-12-25,8:00 pm,Houston Rockets,107,Oklahoma City Thunder,112,0,18203,regular_season,Houston Rockets at Oklahoma City Thunder
639,2017-12-26,9:00 pm,Memphis Grizzlies,97,Phoenix Suns,99,0,17105,regular_season,Memphis Grizzlies at Phoenix Suns
638,2017-12-26,8:00 pm,Chicago Bulls,115,Milwaukee Bucks,106,0,18717,regular_season,Chicago Bulls at Milwaukee Bucks
640,2017-12-26,8:30 pm,Brooklyn Nets,97,San Antonio Spurs,109,0,18492,regular_season,Brooklyn Nets at San Antonio Spurs
636,2017-12-26,10:30 pm,Sacramento Kings,95,Los Angeles Clippers,122,0,16393,regular_season,Sacramento Kings at Los Angeles Clippers
633,2017-12-26,7:00 pm,Toronto Raptors,93,Dallas Mavericks,98,0,20005,regular_season,Toronto Raptors at Dallas Mavericks
637,2017-12-26,7:30 pm,Orlando Magic,89,Miami Heat,107,0,19600,regular_season,Orlando Magic at Miami Heat
635,2017-12-26,7:00 pm,Indiana Pacers,83,Detroit Pistons,107,0,20491,regular_season,Indiana Pacers at Detroit Pistons
634,2017-12-26,9:00 pm,Utah Jazz,83,Denver Nuggets,107,0,17104,regular_season,Utah Jazz at Denver Nuggets
643,2017-12-27,7:00 pm,Boston Celtics,102,Charlotte Hornets,91,0,19611,regular_season,Boston Celtics at Charlotte Hornets
644,2017-12-27,10:30 pm,Utah Jazz,101,Golden State Warriors,126,0,19596,regular_season,Utah Jazz at Golden State Warriors
645,2017-12-27,7:00 pm,Dallas Mavericks,98,Indiana Pacers,94,0,17923,regular_season,Dallas Mavericks at Indiana Pacers
646,2017-12-27,10:30 pm,Memphis Grizzlies,109,Los Angeles Lakers,99,0,18997,regular_season,Memphis Grizzlies at Los Angeles Lakers
647,2017-12-27,8:00 pm,Denver Nuggets,125,Minnesota Timberwolves,128,1,18978,regular_season,Denver Nuggets at Minnesota Timberwolves
641,2017-12-27,7:30 pm,Washington Wizards,99,Atlanta Hawks,113,0,15763,regular_season,Washington Wizards at Atlanta Hawks
649,2017-12-27,8:00 pm,Toronto Raptors,107,Oklahoma City Thunder,124,0,18203,regular_season,Toronto Raptors at Oklahoma City Thunder
650,2017-12-27,10:00 pm,Cleveland Cavaliers,95,Sacramento Kings,109,0,17583,regular_season,Cleveland Cavaliers at Sacramento Kings
642,2017-12-27,8:00 pm,New York Knicks,87,Chicago Bulls,92,0,21883,regular_season,New York Knicks at Chicago Bulls
648,2017-12-27,8:00 pm,Brooklyn Nets,113,New Orleans Pelicans,128,0,16707,regular_season,Brooklyn Nets at New Orleans Pelicans
651,2017-12-28,8:00 pm,Houston Rockets,98,Boston Celtics,99,0,18624,regular_season,Houston Rockets at Boston Celtics
652,2017-12-28,8:00 pm,Minnesota Timberwolves,96,Milwaukee Bucks,102,0,18717,regular_season,Minnesota Timberwolves at Milwaukee Bucks
653,2017-12-28,7:00 pm,Detroit Pistons,89,Orlando Magic,102,0,18846,regular_season,Detroit Pistons at Orlando Magic
654,2017-12-28,10:30 pm,Philadelphia 76ers,110,Portland Trail Blazers,114,0,20104,regular_season,Philadelphia 76ers at Portland Trail Blazers
655,2017-12-28,8:30 pm,New York Knicks,107,San Antonio Spurs,119,0,18935,regular_season,New York Knicks at San Antonio Spurs
657,2017-12-29,10:30 pm,Charlotte Hornets,111,Golden State Warriors,100,0,19596,regular_season,Charlotte Hornets at Golden State Warriors
658,2017-12-29,10:30 pm,Los Angeles Clippers,121,Los Angeles Lakers,106,0,18997,regular_season,Los Angeles Clippers at Los Angeles Lakers
659,2017-12-29,8:00 pm,Brooklyn Nets,111,Miami Heat,87,0,19600,regular_season,Brooklyn Nets at Miami Heat
660,2017-12-29,8:00 pm,Dallas Mavericks,128,New Orleans Pelicans,120,0,16878,regular_season,Dallas Mavericks at New Orleans Pelicans
661,2017-12-29,8:00 pm,Milwaukee Bucks,97,Oklahoma City Thunder,95,0,18203,regular_season,Milwaukee Bucks at Oklahoma City Thunder
662,2017-12-29,10:00 pm,Phoenix Suns,111,Sacramento Kings,101,0,17583,regular_season,Phoenix Suns at Sacramento Kings
663,2017-12-29,7:30 pm,Atlanta Hawks,98,Toronto Raptors,111,0,19800,regular_season,Atlanta Hawks at Toronto Raptors
664,2017-12-29,7:00 pm,Houston Rockets,103,Washington Wizards,121,0,20356,regular_season,Houston Rockets at Washington Wizards
656,2017-12-29,8:00 pm,Indiana Pacers,107,Chicago Bulls,119,0,21178,regular_season,Indiana Pacers at Chicago Bulls
665,2017-12-30,7:30 pm,Portland Trail Blazers,89,Atlanta Hawks,104,0,15877,regular_season,Portland Trail Blazers at Atlanta Hawks
666,2017-12-30,9:00 pm,Philadelphia 76ers,107,Denver Nuggets,102,0,19599,regular_season,Philadelphia 76ers at Denver Nuggets
667,2017-12-30,7:00 pm,San Antonio Spurs,79,Detroit Pistons,93,0,19671,regular_season,San Antonio Spurs at Detroit Pistons
668,2017-12-30,8:30 pm,Memphis Grizzlies,128,Golden State Warriors,141,0,19596,regular_season,Memphis Grizzlies at Golden State Warriors
669,2017-12-30,7:00 pm,New York Knicks,105,New Orleans Pelicans,103,0,16947,regular_season,New York Knicks at New Orleans Pelicans
670,2017-12-30,7:00 pm,Miami Heat,117,Orlando Magic,111,0,18846,regular_season,Miami Heat at Orlando Magic
671,2017-12-30,8:00 pm,Cleveland Cavaliers,101,Utah Jazz,104,0,18306,regular_season,Cleveland Cavaliers at Utah Jazz
678,2017-12-31,7:00 pm,Memphis Grizzlies,114,Sacramento Kings,96,0,17583,regular_season,Memphis Grizzlies at Sacramento Kings
677,2017-12-31,8:00 pm,Philadelphia 76ers,123,Phoenix Suns,110,0,16983,regular_season,Philadelphia 76ers at Phoenix Suns
679,2017-12-31,3:30 pm,Chicago Bulls,110,Washington Wizards,114,0,20356,regular_season,Chicago Bulls at Washington Wizards
676,2017-12-31,7:00 pm,Dallas Mavericks,116,Oklahoma City Thunder,113,0,18203,regular_season,Dallas Mavericks at Oklahoma City Thunder
674,2017-12-31,5:00 pm,Minnesota Timberwolves,107,Indiana Pacers,90,0,17923,regular_season,Minnesota Timberwolves at Indiana Pacers
673,2017-12-31,7:00 pm,Los Angeles Lakers,142,Houston Rockets,148,0,18179,regular_season,Los Angeles Lakers at Houston Rockets
672,2017-12-31,5:30 pm,Brooklyn Nets,105,Boston Celtics,108,0,18624,regular_season,Brooklyn Nets at Boston Celtics
675,2017-12-31,7:00 pm,Charlotte Hornets,98,Los Angeles Clippers,106,0,17348,regular_season,Charlotte Hornets at Los Angeles Clippers
683,2018-01-01,7:30 pm,Orlando Magic,95,Brooklyn Nets,98,0,16164,regular_season,Orlando Magic at Brooklyn Nets
684,2018-01-01,8:00 pm,Portland Trail Blazers,124,Chicago Bulls,120,1,20860,regular_season,Portland Trail Blazers at Chicago Bulls
685,2018-01-01,8:00 pm,Los Angeles Lakers,96,Minnesota Timberwolves,114,0,18978,regular_season,Los Angeles Lakers at Minnesota Timberwolves
686,2018-01-01,7:30 pm,Milwaukee Bucks,127,Toronto Raptors,131,1,19800,regular_season,Milwaukee Bucks at Toronto Raptors
687,2018-01-02,7:00 pm,Portland Trail Blazers,110,Cleveland Cavaliers,127,0,20562,regular_season,Portland Trail Blazers at Cleveland Cavaliers
688,2018-01-02,10:30 pm,Memphis Grizzlies,105,Los Angeles Clippers,113,0,15711,regular_season,Memphis Grizzlies at Los Angeles Clippers
689,2018-01-02,7:30 pm,San Antonio Spurs,100,New York Knicks,91,0,19812,regular_season,San Antonio Spurs at New York Knicks
690,2018-01-02,9:00 pm,Atlanta Hawks,103,Phoenix Suns,104,0,15921,regular_season,Atlanta Hawks at Phoenix Suns
691,2018-01-02,10:00 pm,Charlotte Hornets,131,Sacramento Kings,111,0,17583,regular_season,Charlotte Hornets at Sacramento Kings
698,2018-01-03,7:30 pm,Detroit Pistons,104,Miami Heat,111,0,19600,regular_season,Detroit Pistons at Miami Heat
700,2018-01-03,7:00 pm,Houston Rockets,116,Orlando Magic,98,0,18588,regular_season,Houston Rockets at Orlando Magic
699,2018-01-03,8:00 pm,Indiana Pacers,101,Milwaukee Bucks,122,0,15613,regular_season,Indiana Pacers at Milwaukee Bucks
697,2018-01-03,10:30 pm,Oklahoma City Thunder,133,Los Angeles Lakers,96,0,18997,regular_season,Oklahoma City Thunder at Los Angeles Lakers
701,2018-01-03,7:00 pm,San Antonio Spurs,106,Philadelphia 76ers,112,0,20642,regular_season,San Antonio Spurs at Philadelphia 76ers
695,2018-01-03,8:30 pm,Golden State Warriors,125,Dallas Mavericks,122,0,20212,regular_season,Golden State Warriors at Dallas Mavericks
694,2018-01-03,8:00 pm,Toronto Raptors,124,Chicago Bulls,115,0,20056,regular_season,Toronto Raptors at Chicago Bulls
693,2018-01-03,7:30 pm,Minnesota Timberwolves,97,Brooklyn Nets,98,0,16215,regular_season,Minnesota Timberwolves at Brooklyn Nets
692,2018-01-03,8:00 pm,Cleveland Cavaliers,88,Boston Celtics,102,0,18624,regular_season,Cleveland Cavaliers at Boston Celtics
703,2018-01-03,7:00 pm,New York Knicks,103,Washington Wizards,121,0,17206,regular_season,New York Knicks at Washington Wizards
696,2018-01-03,9:00 pm,Phoenix Suns,111,Denver Nuggets,134,0,14079,regular_season,Phoenix Suns at Denver Nuggets
702,2018-01-03,9:00 pm,New Orleans Pelicans,108,Utah Jazz,98,0,18306,regular_season,New Orleans Pelicans at Utah Jazz
704,2018-01-04,8:00 pm,Golden State Warriors,124,Houston Rockets,114,0,18055,regular_season,Golden State Warriors at Houston Rockets
705,2018-01-04,10:30 pm,Oklahoma City Thunder,127,Los Angeles Clippers,117,0,19068,regular_season,Oklahoma City Thunder at Los Angeles Clippers
706,2018-01-05,7:00 pm,Minnesota Timberwolves,84,Boston Celtics,91,0,18624,regular_season,Minnesota Timberwolves at Boston Celtics
707,2018-01-05,8:30 pm,Chicago Bulls,127,Dallas Mavericks,124,0,20073,regular_season,Chicago Bulls at Dallas Mavericks
708,2018-01-05,9:00 pm,Utah Jazz,91,Denver Nuggets,99,0,15557,regular_season,Utah Jazz at Denver Nuggets
709,2018-01-05,10:30 pm,Charlotte Hornets,108,Los Angeles Lakers,94,0,18997,regular_season,Charlotte Hornets at Los Angeles Lakers
710,2018-01-05,9:30 pm,Washington Wizards,102,Memphis Grizzlies,100,0,16988,regular_season,Washington Wizards at Memphis Grizzlies
711,2018-01-05,8:00 pm,New York Knicks,103,Miami Heat,107,1,19600,regular_season,New York Knicks at Miami Heat
712,2018-01-05,8:00 pm,Toronto Raptors,129,Milwaukee Bucks,110,0,18717,regular_season,Toronto Raptors at Milwaukee Bucks
713,2018-01-05,7:00 pm,Detroit Pistons,78,Philadelphia 76ers,114,0,20592,regular_season,Detroit Pistons at Philadelphia 76ers
714,2018-01-05,10:00 pm,Atlanta Hawks,89,Portland Trail Blazers,110,0,19393,regular_season,Atlanta Hawks at Portland Trail Blazers
715,2018-01-05,8:30 pm,Phoenix Suns,89,San Antonio Spurs,103,0,18501,regular_season,Phoenix Suns at San Antonio Spurs
722,2018-01-06,10:00 pm,Denver Nuggets,98,Sacramento Kings,106,0,17583,regular_season,Denver Nuggets at Sacramento Kings
721,2018-01-06,7:00 pm,Cleveland Cavaliers,131,Orlando Magic,127,0,18997,regular_season,Cleveland Cavaliers at Orlando Magic
720,2018-01-06,9:00 pm,New Orleans Pelicans,98,Minnesota Timberwolves,116,0,18978,regular_season,New Orleans Pelicans at Minnesota Timberwolves
716,2018-01-06,6:00 pm,Boston Celtics,87,Brooklyn Nets,85,0,17732,regular_season,Boston Celtics at Brooklyn Nets
718,2018-01-06,7:00 pm,Chicago Bulls,86,Indiana Pacers,125,0,17923,regular_season,Chicago Bulls at Indiana Pacers
717,2018-01-06,7:00 pm,Houston Rockets,101,Detroit Pistons,108,0,18046,regular_season,Houston Rockets at Detroit Pistons
723,2018-01-06,8:00 pm,Milwaukee Bucks,110,Washington Wizards,103,0,18762,regular_season,Milwaukee Bucks at Washington Wizards
719,2018-01-06,3:30 pm,Golden State Warriors,121,Los Angeles Clippers,105,0,19068,regular_season,Golden State Warriors at Los Angeles Clippers
728,2018-01-07,9:00 pm,San Antonio Spurs,110,Portland Trail Blazers,111,0,19393,regular_season,San Antonio Spurs at Portland Trail Blazers
727,2018-01-07,8:00 pm,Oklahoma City Thunder,100,Phoenix Suns,114,0,18055,regular_season,Oklahoma City Thunder at Phoenix Suns
726,2018-01-07,3:30 pm,Utah Jazz,102,Miami Heat,103,0,19600,regular_season,Utah Jazz at Miami Heat
725,2018-01-07,9:30 pm,Atlanta Hawks,113,Los Angeles Lakers,132,0,18997,regular_season,Atlanta Hawks at Los Angeles Lakers
724,2018-01-07,7:00 pm,New York Knicks,100,Dallas Mavericks,96,0,20171,regular_season,New York Knicks at Dallas Mavericks
736,2018-01-08,10:00 pm,San Antonio Spurs,107,Sacramento Kings,100,0,17583,regular_season,San Antonio Spurs at Sacramento Kings
729,2018-01-08,7:30 pm,Toronto Raptors,114,Brooklyn Nets,113,1,13681,regular_season,Toronto Raptors at Brooklyn Nets
730,2018-01-08,8:00 pm,Houston Rockets,116,Chicago Bulls,107,0,17462,regular_season,Houston Rockets at Chicago Bulls
731,2018-01-08,10:30 pm,Denver Nuggets,114,Golden State Warriors,124,0,19596,regular_season,Denver Nuggets at Golden State Warriors
732,2018-01-08,7:00 pm,Milwaukee Bucks,96,Indiana Pacers,109,0,14670,regular_season,Milwaukee Bucks at Indiana Pacers
733,2018-01-08,10:30 pm,Atlanta Hawks,107,Los Angeles Clippers,108,0,14624,regular_season,Atlanta Hawks at Los Angeles Clippers
734,2018-01-08,8:00 pm,Cleveland Cavaliers,99,Minnesota Timberwolves,127,0,18978,regular_season,Cleveland Cavaliers at Minnesota Timberwolves
735,2018-01-08,8:00 pm,Detroit Pistons,109,New Orleans Pelicans,112,0,12874,regular_season,Detroit Pistons at New Orleans Pelicans
737,2018-01-09,8:30 pm,Orlando Magic,99,Dallas Mavericks,114,0,19306,regular_season,Orlando Magic at Dallas Mavericks
738,2018-01-09,10:30 pm,Sacramento Kings,86,Los Angeles Lakers,99,0,18997,regular_season,Sacramento Kings at Los Angeles Lakers
739,2018-01-09,8:00 pm,Portland Trail Blazers,117,Oklahoma City Thunder,106,0,18203,regular_season,Portland Trail Blazers at Oklahoma City Thunder
740,2018-01-09,7:30 pm,Miami Heat,90,Toronto Raptors,89,0,19800,regular_season,Miami Heat at Toronto Raptors
745,2018-01-10,8:00 pm,Portland Trail Blazers,112,Houston Rockets,121,0,18055,regular_season,Portland Trail Blazers at Houston Rockets
744,2018-01-10,10:30 pm,Los Angeles Clippers,125,Golden State Warriors,106,0,19596,regular_season,Los Angeles Clippers at Golden State Warriors
743,2018-01-10,9:00 pm,Atlanta Hawks,110,Denver Nuggets,97,0,14182,regular_season,Atlanta Hawks at Denver Nuggets
742,2018-01-10,7:00 pm,Dallas Mavericks,115,Charlotte Hornets,111,0,14462,regular_season,Dallas Mavericks at Charlotte Hornets
751,2018-01-10,7:00 pm,Utah Jazz,107,Washington Wizards,104,0,15640,regular_season,Utah Jazz at Washington Wizards
748,2018-01-10,8:00 pm,Orlando Magic,103,Milwaukee Bucks,110,0,14543,regular_season,Orlando Magic at Milwaukee Bucks
